rideId,date,idx,lat,lon,distM,speedKmh,elevM,cadence,powerW
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,101,-37.89643,145.08026,6224.6,22.1,55.0,81.0,147.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,102,-37.89651,145.08096,6286.2,21.4,55.1,77.0,109.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,103,-37.89676,145.08159,6347.8,21.4,55.4,76.0,148.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,104,-37.897,145.08217,6409.4,21.1,55.2,78.0,124.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,105,-37.89727,145.08276,6471.1,21.9,55.2,82.0,98.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,106,-37.89754,145.08336,6532.7,22.4,55.3,84.0,120.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,107,-37.89779,145.08394,6594.3,20.9,55.8,78.0,123.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,108,-37.89806,145.08455,6656.0,20.1,56.3,75.0,117.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,109,-37.89833,145.08516,6717.6,18.4,56.6,78.0,115.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,110,-37.89863,145.08572,6779.2,17.9,57.5,86.0,98.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,111,-37.89895,145.08626,6840.8,17.3,58.0,77.0,116.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,112,-37.89928,145.08678,6902.5,16.4,59.4,80.0,117.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,113,-37.89968,145.08728,6964.1,17.4,59.7,86.0,80.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,114,-37.90007,145.08769,7025.7,5.3,60.1,0.0,0.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,115,-37.90049,145.08809,7087.4,15.4,60.2,86.0,93.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,116,-37.90087,145.08856,7149.0,17.7,60.8,87.0,79.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,117,-37.90127,145.08907,7210.6,6.0,60.9,0.0,0.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,118,-37.90097,145.08858,7272.3,16.9,61.2,96.0,99.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,119,-37.90061,145.08809,7333.9,16.2,61.1,89.0,98.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,120,-37.90023,145.08763,7395.5,16.5,61.3,0.0,0.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,121,-37.90014,145.08777,7457.1,9.8,60.3,0.0,0.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,122,-37.90011,145.08818,7518.8,6.2,59.2,45.0,116.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,123,-37.90014,145.08844,7580.4,8.2,62.2,59.0,0.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,124,-37.90051,145.0889,7642.0,14.0,63.6,84.0,154.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,125,-37.90089,145.0894,7703.7,17.5,63.6,0.0,0.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,126,-37.90134,145.0898,7765.3,17.4,63.8,95.0,95.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,127,-37.90171,145.0903,7826.9,18.8,64.1,84.0,94.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,128,-37.90208,145.09076,7888.5,20.0,64.6,83.0,92.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,129,-37.90247,145.09125,7950.2,21.1,64.8,77.0,119.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,130,-37.90281,145.09181,8011.8,20.9,65.0,77.0,112.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,131,-37.9031,145.09232,8073.4,11.8,65.4,0.0,0.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,132,-37.90261,145.09248,8135.1,14.2,65.0,73.0,144.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,133,-37.90207,145.09261,8196.7,12.9,65.5,72.0,119.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,134,-37.90182,145.0921,8258.3,13.9,66.0,0.0,0.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,135,-37.90212,145.09174,8319.9,15.7,66.0,107.0,230.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,136,-37.90271,145.09161,8381.6,23.1,67.7,114.0,263.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,137,-37.90323,145.09151,8443.2,31.3,68.6,0.0,0.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,138,-37.90374,145.0914,8504.8,36.2,68.3,,
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,139,-37.90429,145.09137,8566.5,36.1,66.0,,
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,140,-37.90482,145.09142,8628.1,31.7,63.5,,
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,141,-37.90533,145.09132,8689.7,25.1,63.0,81.0,196.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,142,-37.90587,145.09123,8751.4,25.5,64.1,94.0,161.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,143,-37.90644,145.09113,8813.0,25.9,64.6,93.0,148.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,144,-37.90696,145.09103,8874.6,28.1,65.0,89.0,146.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,145,-37.90749,145.09093,8936.2,29.3,64.9,91.0,130.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,146,-37.90802,145.09085,8997.9,29.5,64.7,93.0,128.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,147,-37.90859,145.09073,9059.5,29.7,64.5,,120.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,148,-37.90909,145.09065,9121.1,29.2,64.2,92.0,109.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,149,-37.90965,145.09055,9182.8,29.2,64.0,0.0,0.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,150,-37.91012,145.09024,9244.4,26.9,62.4,84.0,371.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,151,-37.91042,145.08972,9306.0,32.8,62.4,104.0,192.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,152,-37.91092,145.08955,9367.6,29.4,62.0,94.0,173.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,153,-37.91148,145.08943,9429.3,30.0,62.5,94.0,207.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,154,-37.91202,145.08929,9490.9,32.5,62.5,102.0,161.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,155,-37.91251,145.08922,9552.5,33.6,62.1,95.0,115.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,156,-37.91315,145.0891,9614.2,33.8,61.1,,93.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,157,-37.91364,145.089,9675.8,31.8,60.6,91.0,110.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,158,-37.91412,145.0889,9737.4,28.1,60.9,92.0,116.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,159,-37.91473,145.08879,9799.1,27.4,61.3,85.0,109.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,160,-37.91519,145.0887,9860.7,28.7,61.2,0.0,0.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,161,-37.9158,145.08862,9922.3,17.9,59.6,85.0,127.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,162,-37.91633,145.0885,9983.9,18.5,59.8,91.0,91.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,163,-37.91683,145.08841,10045.6,17.4,60.2,85.0,101.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,164,-37.91739,145.0883,10107.2,16.1,61.8,88.0,101.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,165,-37.91794,145.0882,10168.8,16.0,62.1,0.0,0.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,166,-37.91845,145.08807,10230.5,19.1,61.8,0.0,0.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,167,-37.919,145.08797,10292.1,14.4,61.5,68.0,190.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,168,-37.91951,145.08788,10353.7,16.8,61.8,95.0,116.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,169,-37.92007,145.08775,10415.3,15.1,62.9,84.0,123.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,170,-37.92058,145.0878,10477.0,15.0,63.7,84.0,99.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,171,-37.92072,145.08838,10538.6,15.9,64.5,88.0,91.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,172,-37.92082,145.0891,10600.2,17.8,64.2,86.0,91.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,173,-37.9209,145.08975,10661.9,17.7,64.0,86.0,86.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,174,-37.92094,145.09044,10723.5,16.4,64.2,81.0,105.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,175,-37.92102,145.09109,10785.1,15.4,64.8,86.0,101.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,176,-37.92111,145.09177,10846.7,16.6,65.2,92.0,65.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,177,-37.92127,145.09233,10908.4,13.7,64.2,83.0,139.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,178,-37.92181,145.09236,10970.0,17.0,64.3,96.0,97.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,179,-37.92223,145.0928,11031.6,17.7,64.6,86.0,99.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,180,-37.92263,145.09323,11093.3,21.5,64.8,89.0,80.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,181,-37.92303,145.09367,11154.9,25.1,64.5,93.0,80.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,182,-37.9235,145.09413,11216.5,20.5,63.9,75.0,78.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,183,-37.92398,145.09406,11278.2,25.4,63.6,92.0,99.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,184,-37.92452,145.09395,11339.8,29.7,62.8,91.0,103.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,185,-37.92506,145.09383,11401.4,33.6,61.7,0.0,0.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,186,-37.92537,145.09413,11463.0,15.0,59.2,82.0,154.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,187,-37.92546,145.0948,11524.7,14.1,59.7,81.0,103.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,188,-37.92573,145.09517,11586.3,17.4,59.9,92.0,138.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,189,-37.92626,145.09503,11647.9,23.0,59.6,93.0,74.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,190,-37.9268,145.09492,11709.6,25.9,59.4,80.0,99.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,191,-37.92734,145.09483,11771.2,29.6,58.7,93.0,91.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,192,-37.92785,145.09471,11832.8,32.3,57.7,91.0,117.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,193,-37.92834,145.09462,11894.4,33.8,56.8,94.0,100.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,194,-37.92892,145.09451,11956.1,34.7,55.2,97.0,125.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,195,-37.92944,145.09441,12017.7,35.1,54.2,98.0,122.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,196,-37.93002,145.0943,12079.3,33.1,53.5,94.0,160.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,197,-37.93055,145.09421,12141.0,30.5,53.2,98.0,130.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,198,-37.93111,145.0941,12202.6,29.9,53.3,94.0,147.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,199,-37.93156,145.09399,12264.2,31.1,53.1,96.0,121.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,200,-37.93216,145.09387,12325.9,30.8,52.4,92.0,133.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,201,-37.93266,145.09377,12387.5,27.2,52.0,0.0,0.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,202,-37.93325,145.09366,12449.1,17.9,52.3,89.0,134.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,203,-37.93372,145.09357,12510.7,19.3,53.3,86.0,93.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,204,-37.93428,145.09349,12572.4,27.4,53.4,84.0,101.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,205,-37.9348,145.09337,12634.0,31.9,52.3,0.0,0.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,206,-37.93535,145.09326,12695.6,32.7,50.9,,
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,207,-37.93591,145.09315,12757.3,33.9,49.7,83.0,121.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,208,-37.9364,145.09306,12818.9,33.1,48.4,81.0,126.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,209,-37.93693,145.09297,12880.5,30.0,46.9,88.0,138.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,210,-37.93749,145.09285,12942.1,29.1,46.9,80.0,143.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,211,-37.93806,145.09274,13003.8,29.0,46.9,83.0,160.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,212,-37.93852,145.09265,13065.4,25.9,47.0,75.0,155.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,213,-37.93909,145.09254,13127.0,21.9,47.9,80.0,160.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,214,-37.93966,145.09242,13188.7,21.0,49.0,0.0,0.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,215,-37.93994,145.09207,13250.3,14.4,49.0,81.0,191.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,216,-37.9399,145.09142,13311.9,13.1,51.0,83.0,101.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,217,-37.94,145.09096,13373.5,15.3,51.0,0.0,0.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,218,-37.94041,145.09129,13435.2,18.9,50.2,91.0,95.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,219,-37.94056,145.09164,13496.8,26.8,49.5,95.0,97.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,220,-37.94078,145.09213,13558.4,30.4,48.0,0.0,0.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,221,-37.94103,145.09276,13620.1,26.5,46.6,,
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,222,-37.94137,145.09341,13681.7,23.0,45.4,,
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,223,-37.94167,145.09401,13743.3,19.0,45.4,93.0,133.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,224,-37.94197,145.0945,13805.0,23.9,45.9,98.0,106.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,225,-37.9423,145.09502,13866.6,25.3,45.4,94.0,111.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,226,-37.94266,145.09555,13928.2,26.2,44.7,95.0,123.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,227,-37.94301,145.09602,13989.8,27.9,43.4,87.0,91.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,228,-37.94345,145.09653,14051.5,23.6,42.4,0.0,0.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,229,-37.94402,145.09708,14113.1,9.0,40.1,25.0,85.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,230,-37.94438,145.09744,14174.7,11.5,40.2,0.0,0.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,231,-37.94442,145.09782,14236.4,19.2,39.6,97.0,119.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,232,-37.94485,145.09827,14298.0,21.9,39.2,93.0,118.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,233,-37.94529,145.09863,14359.6,21.3,39.4,90.0,94.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,234,-37.94577,145.09901,14421.2,23.9,39.3,87.0,114.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,235,-37.94619,145.09932,14482.9,24.9,39.0,93.0,102.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,236,-37.94667,145.09967,14544.5,25.6,38.5,94.0,94.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,237,-37.94718,145.09993,14606.1,24.7,38.1,92.0,111.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,238,-37.94767,145.10017,14667.8,20.8,37.9,101.0,124.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,239,-37.94811,145.10023,14729.4,15.7,40.0,84.0,186.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,240,-37.9487,145.10045,14791.0,17.3,43.0,95.0,84.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,241,-37.94909,145.10065,14852.7,28.1,43.1,0.0,0.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,242,-37.94942,145.1008,14914.3,33.2,41.1,,
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,243,-37.94997,145.10103,14975.9,30.9,37.9,,
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,244,-37.95037,145.1013,15037.5,29.3,36.5,,
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,245,-37.95089,145.10152,15099.2,28.9,35.7,,
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,246,-37.95143,145.10178,15160.8,26.9,34.8,,
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,247,-37.95203,145.10196,15222.4,24.6,34.2,105.0,95.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,248,-37.95256,145.10216,15284.1,24.4,34.4,102.0,127.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,249,-37.95307,145.10236,15345.7,26.2,34.8,97.0,80.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,250,-37.95357,145.10252,15407.3,29.1,34.0,90.0,100.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,251,-37.95404,145.10272,15468.9,33.5,32.2,0.0,0.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,252,-37.9544,145.10292,15530.6,33.8,30.9,,
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,253,-37.95494,145.10333,15592.2,29.6,29.4,,
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,254,-37.95555,145.10388,15653.8,25.0,28.7,,
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,255,-37.95611,145.104,15715.5,10.9,28.0,,
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,256,-37.95646,145.10426,15777.1,17.5,29.3,0.0,0.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,257,-37.95669,145.10466,15838.7,23.7,29.3,86.0,120.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,258,-37.95702,145.10515,15900.3,24.9,28.2,89.0,113.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,259,-37.95738,145.10567,15962.0,24.9,27.7,80.0,132.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,260,-37.95768,145.10616,16023.6,25.7,27.6,,135.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,261,-37.95798,145.10678,16085.2,25.3,27.1,80.0,130.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,262,-37.95844,145.10751,16146.9,17.4,28.1,87.0,158.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,263,-37.95864,145.10811,16208.5,20.2,30.0,83.0,125.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,264,-37.9588,145.10873,16270.1,23.4,30.2,81.0,109.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,265,-37.95888,145.10928,16331.8,26.5,29.9,85.0,126.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,266,-37.95903,145.11008,16393.4,22.8,29.2,73.0,129.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,267,-37.9591,145.11076,16455.0,22.0,29.3,82.0,119.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,268,-37.95914,145.11147,16516.6,16.1,30.1,83.0,126.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,269,-37.95911,145.11211,16578.3,16.8,31.2,93.0,89.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,270,-37.95924,145.11281,16639.9,5.9,31.6,19.0,70.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,271,-37.95931,145.11337,16701.5,17.3,32.2,67.0,133.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,272,-37.95938,145.11397,16763.2,24.7,30.8,89.0,80.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,273,-37.95938,145.11456,16824.8,23.4,29.9,84.0,115.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,274,-37.95946,145.11519,16886.4,22.8,29.7,85.0,128.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,275,-37.95953,145.11584,16948.0,21.7,30.0,80.0,117.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,276,-37.95962,145.1165,17009.7,21.5,30.1,80.0,95.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,277,-37.95969,145.11722,17071.3,19.4,30.2,79.0,114.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,278,-37.95976,145.11787,17132.9,18.7,30.7,78.0,136.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,279,-37.95977,145.11856,17194.6,19.1,30.8,80.0,104.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,280,-37.96024,145.119,17256.2,16.3,30.8,85.0,179.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,281,-37.96058,145.11896,17317.8,20.3,30.6,0.0,0.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,282,-37.96122,145.11867,17379.5,16.2,30.3,96.0,128.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,283,-37.96173,145.11845,17441.1,23.2,31.2,98.0,111.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,284,-37.96216,145.11835,17502.7,19.9,31.4,90.0,152.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,285,-37.96273,145.11818,17564.3,21.2,32.7,89.0,127.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,286,-37.96318,145.11804,17626.0,27.4,33.3,96.0,145.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,287,-37.96371,145.11789,17687.6,31.5,33.2,97.0,96.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,288,-37.96417,145.11775,17749.2,33.8,32.5,102.0,93.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,289,-37.96466,145.1176,17810.9,37.4,31.8,104.0,106.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,290,-37.96505,145.11752,17872.5,36.9,30.7,105.0,134.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,291,-37.96568,145.11737,17934.1,37.8,29.7,0.0,0.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,292,-37.96625,145.11725,17995.7,33.6,28.2,,
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,293,-37.9667,145.11717,18057.4,31.7,27.7,,
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,294,-37.96736,145.117,18119.0,33.4,27.1,,
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,295,-37.96799,145.11678,18180.6,36.1,26.1,,
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,296,-37.96851,145.11668,18242.3,31.8,24.5,,
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,297,-37.96898,145.11664,18303.9,31.2,23.5,,
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,298,-37.96952,145.11662,18365.5,27.5,22.5,,
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,299,-37.97015,145.11649,18427.1,14.8,21.9,66.0,214.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,300,-37.97075,145.1165,18488.8,24.0,22.6,97.0,127.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,301,-37.97106,145.1165,18550.4,31.7,22.0,0.0,0.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,302,-37.97155,145.11647,18612.0,29.1,20.8,,
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,303,-37.97214,145.11638,18673.7,26.0,20.4,,
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,304,-37.97282,145.11642,18735.3,14.0,20.1,0.0,0.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,305,-37.97316,145.11697,18796.9,14.8,19.3,82.0,99.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,306,-37.97316,145.11765,18858.6,13.5,19.7,84.0,120.0
497fb080-b2f6-11f1-adf8-000463bfc5e8,2026-09-18,307,-37.97319,145.1183,18920.2,14.3,21.0,88.0,94.0
